low_q,high_q,mid_q,adx_threshold,atr_stop_multiple,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.01,0.7,0.4,25.0,10.0,200,750,150,1006,854,152,0.28778152326724676,0.5505219653737544,0.28778152326724676
0.01,0.7,0.4,25.0,10.0,200,750,300,834,703,131,0.44633051594800266,0.3518770706459589,0.3518770706459589
0.01,0.7,0.4,25.0,10.0,200,1500,150,905,769,136,0.23230064395793934,1.0393826732213436,0.23230064395793934
0.01,0.7,0.4,25.0,10.0,200,1500,300,734,622,112,0.5531981942735285,0.9612043339108122,0.5531981942735285
0.01,0.7,0.4,25.0,10.0,200,2500,150,852,720,132,0.41232644086843506,0.7293698523550636,0.41232644086843506
0.01,0.7,0.4,25.0,10.0,200,2500,300,670,563,107,0.5967251135107817,0.8699865416492885,0.5967251135107817
0.01,0.7,0.4,25.0,10.0,400,750,150,943,800,143,0.2947071273858139,-1.0262241000438066,-1.0262241000438066
0.01,0.7,0.4,25.0,10.0,400,750,300,688,579,109,0.4284961405951664,-0.22719594034468005,-0.22719594034468005
0.01,0.7,0.4,25.0,10.0,400,1500,150,837,709,128,0.4799449707502344,-0.03246861679054777,-0.03246861679054777
0.01,0.7,0.4,25.0,10.0,400,1500,300,589,498,91,0.5012789996683858,0.9244947649580992,0.5012789996683858
0.01,0.7,0.4,25.0,10.0,400,2500,150,776,651,125,0.13030430630973508,0.40909194231695906,0.13030430630973508
0.01,0.7,0.4,25.0,10.0,400,2500,300,540,450,90,0.39431875673085887,0.8105139982378363,0.39431875673085887
0.01,0.7,0.4,25.0,10.0,500,750,150,949,808,141,0.038738641758810345,-2.034081879293617,-2.034081879293617
0.01,0.7,0.4,25.0,10.0,500,750,300,676,570,106,0.31971848682630516,-2.5593221306128964,-2.5593221306128964
0.01,0.7,0.4,25.0,10.0,500,1500,150,835,706,129,0.27733571923682415,-0.10152193017136668,-0.10152193017136668
0.01,0.7,0.4,25.0,10.0,500,1500,300,592,498,94,0.4022442807515559,0.43457533412106214,0.4022442807515559
0.01,0.7,0.4,25.0,10.0,500,2500,150,748,631,117,0.17578436125513125,-1.3381608033267565,-1.3381608033267565
0.01,0.7,0.4,25.0,10.0,500,2500,300,519,434,85,0.2595166915915555,-0.48790747674644025,-0.48790747674644025
0.01,0.7,0.4,25.0,15.0,100,750,150,1286,1092,194,0.5720202422075481,0.32139462722227347,0.32139462722227347
0.01,0.7,0.4,25.0,15.0,100,750,300,1177,993,184,0.5160846483294234,0.8596682752569808,0.5160846483294234
0.01,0.7,0.4,25.0,15.0,100,1500,150,1167,993,174,0.1746853264411053,1.2398263025789114,0.1746853264411053
0.01,0.7,0.4,25.0,15.0,100,1500,300,1044,884,160,0.39375775386055245,1.1496147231509657,0.39375775386055245
0.01,0.7,0.4,25.0,15.0,100,2500,150,1095,932,163,0.45000041473089614,1.113673260528265,0.45000041473089614
0.01,0.7,0.4,25.0,15.0,100,2500,300,955,806,149,0.6519521385679625,1.1442595301425968,0.6519521385679625
0.01,0.7,0.4,25.0,15.0,200,750,150,977,828,149,0.10580455855752231,0.426056410534053,0.10580455855752231
0.01,0.7,0.4,25.0,15.0,200,750,300,807,679,128,0.2865450255360044,0.3086862402400337,0.2865450255360044
0.01,0.7,0.4,25.0,15.0,200,1500,150,876,744,132,0.1769534496907271,1.0262121700184725,0.1769534496907271
0.01,0.7,0.4,25.0,15.0,200,1500,300,704,597,107,0.526732803891607,0.9657754776707286,0.526732803891607
0.01,0.7,0.4,25.0,15.0,200,2500,150,818,691,127,0.4353307542563682,0.6541126990834613,0.4353307542563682
0.01,0.7,0.4,25.0,15.0,200,2500,300,642,541,101,0.6148861925801142,0.7217123308897567,0.6148861925801142
0.01,0.7,0.4,25.0,15.0,400,750,150,899,767,132,0.15029235358662074,-0.756794164370419,-0.756794164370419
0.01,0.7,0.4,25.0,15.0,400,750,300,628,531,97,0.37928769504729,-0.12750941340243976,-0.12750941340243976
0.01,0.7,0.4,25.0,15.0,400,1500,150,800,679,121,0.5856730466692834,-0.18371877360838487,-0.18371877360838487
0.01,0.7,0.4,25.0,15.0,400,1500,300,550,466,84,0.49905754341681474,0.6914164290294996,0.49905754341681474
0.01,0.7,0.4,25.0,15.0,400,2500,150,737,620,117,0.2625963544517869,0.5205748326410369,0.2625963544517869
0.01,0.7,0.4,25.0,15.0,400,2500,300,496,415,81,0.4375859662950972,0.7864507365122534,0.4375859662950972
0.01,0.7,0.4,25.0,15.0,500,750,150,899,767,132,0.05249994431743824,-2.012812016435858,-2.012812016435858
0.01,0.7,0.4,25.0,15.0,500,750,300,623,529,94,0.2741212851052824,-1.8508947582221784,-1.8508947582221784
0.01,0.7,0.4,25.0,15.0,500,1500,150,793,670,123,0.3292078853483546,-0.23845118650633843,-0.23845118650633843
0.01,0.7,0.4,25.0,15.0,500,1500,300,544,458,86,0.3418417346524605,0.4434012207926958,0.3418417346524605
0.01,0.7,0.4,25.0,15.0,500,2500,150,713,601,112,0.12524637084336313,-1.100880343832704,-1.100880343832704
0.01,0.7,0.4,25.0,15.0,500,2500,300,480,402,78,0.22198019256736257,-0.37990504613281423,-0.37990504613281423
0.01,0.7,0.4,25.0,20.0,100,750,150,1281,1089,192,0.553883510830815,0.2676846125331395,0.2676846125331395
0.01,0.7,0.4,25.0,20.0,100,750,300,1169,987,182,0.46926363420163497,0.8503983191428041,0.46926363420163497
0.01,0.7,0.4,25.0,20.0,100,1500,150,1161,990,171,0.1293374224290531,1.3179075304714003,0.1293374224290531
0.01,0.7,0.4,25.0,20.0,100,1500,300,1033,876,157,0.3567873468277861,1.0932139800151828,0.3567873468277861
0.01,0.7,0.4,25.0,20.0,100,2500,150,1091,929,162,0.39475138380505853,1.0942370696731851,0.39475138380505853
0.01,0.7,0.4,25.0,20.0,100,2500,300,945,799,146,0.548359903263221,1.1244459815551269,0.548359903263221
0.01,0.7,0.4,25.0,20.0,200,750,150,969,822,147,0.0988894162280804,0.41809161222038266,0.0988894162280804
0.01,0.7,0.4,25.0,20.0,200,750,300,793,667,126,0.2714280497027085,0.1921404357621031,0.1921404357621031
0.01,0.7,0.4,25.0,20.0,200,1500,150,868,738,130,0.2278588273836128,1.019819934023578,0.2278588273836128
0.01,0.7,0.4,25.0,20.0,200,1500,300,693,588,105,0.5668690826152866,0.9289991818652088,0.5668690826152866
0.01,0.7,0.4,25.0,20.0,200,2500,150,809,682,127,0.42631907975348615,0.6687918975813026,0.42631907975348615
0.01,0.7,0.4,25.0,20.0,200,2500,300,629,529,100,0.5696309301618668,0.7195768310583271,0.5696309301618668
0.01,0.7,0.4,25.0,20.0,400,750,150,890,758,132,0.14077531270628643,-1.0710186732983047,-1.0710186732983047
0.01,0.7,0.4,25.0,20.0,400,750,300,616,521,95,0.24079370965095018,-0.44186007725055976,-0.44186007725055976
0.01,0.7,0.4,25.0,20.0,400,1500,150,787,667,120,0.612316034674167,-0.4345741678903417,-0.4345741678903417
0.01,0.7,0.4,25.0,20.0,400,1500,300,530,446,84,0.42860912572707444,0.4687679309451235,0.42860912572707444
0.01,0.7,0.4,25.0,20.0,400,2500,150,729,612,117,0.3041118981517279,0.15055516681895723,0.15055516681895723
0.01,0.7,0.4,25.0,20.0,400,2500,300,486,406,80,0.38076868067269004,0.42702622823558894,0.38076868067269004
0.01,0.7,0.4,25.0,20.0,500,750,150,888,757,131,0.1034558248918821,-2.1781944789902288,-2.1781944789902288
0.01,0.7,0.4,25.0,20.0,500,750,300,607,516,91,0.21289228294916443,-2.106510329695436,-2.106510329695436
0.01,0.7,0.4,25.0,20.0,500,1500,150,781,658,123,0.3216751182881851,-0.5027410996199664,-0.5027410996199664
0.01,0.7,0.4,25.0,20.0,500,1500,300,525,440,85,0.46573494120824616,0.25177110356189003,0.25177110356189003
0.01,0.7,0.4,25.0,20.0,500,2500,150,707,595,112,0.29880166502200933,-1.541004224754488,-1.541004224754488
0.01,0.7,0.4,25.0,20.0,500,2500,300,467,390,77,0.20378339171894358,-0.7380921002928384,-0.7380921002928384
0.01,0.7,0.4,30.0,6.0,100,750,150,1538,1292,246,0.39654371117235787,0.23249699504189064,0.23249699504189064
0.01,0.7,0.4,30.0,6.0,100,750,300,1418,1188,230,0.5020967900789046,1.0540011937412084,0.5020967900789046
0.01,0.7,0.4,30.0,6.0,100,1500,150,1405,1192,213,-0.06172896196835867,1.0478673707224877,-0.06172896196835867
0.01,0.7,0.4,30.0,6.0,100,1500,300,1274,1073,201,0.19472396822838092,1.208831327767222,0.19472396822838092
0.01,0.7,0.4,30.0,6.0,100,2500,150,1316,1115,201,0.2653788314081466,0.9533297612898662,0.2653788314081466
0.01,0.7,0.4,30.0,6.0,100,2500,300,1170,983,187,0.45400861616117694,1.1357181279772333,0.45400861616117694
0.01,0.7,0.4,30.0,6.0,200,750,150,1231,1043,188,-0.004322091299472485,0.26818471736772015,-0.004322091299472485
0.01,0.7,0.4,30.0,6.0,200,750,300,1044,882,162,0.16942871592264305,-0.08452770618735193,-0.08452770618735193
0.01,0.7,0.4,30.0,6.0,200,1500,150,1107,929,178,0.12013395830059465,0.7126616927555981,0.12013395830059465
0.01,0.7,0.4,30.0,6.0,200,1500,300,913,771,142,0.33204131941801723,0.6467818096165713,0.33204131941801723
0.01,0.7,0.4,30.0,6.0,200,2500,150,1042,873,169,0.3912114759113912,-0.03227924606465442,-0.03227924606465442
0.01,0.7,0.4,30.0,6.0,200,2500,300,834,697,137,0.5379144502757351,0.37444083016463947,0.37444083016463947
0.01,0.7,0.4,30.0,6.0,400,750,150,1169,989,180,0.15594900969249534,-0.8068848559232087,-0.8068848559232087
0.01,0.7,0.4,30.0,6.0,400,750,300,886,744,142,0.32132722736546165,-1.0056161897331883,-1.0056161897331883
0.01,0.7,0.4,30.0,6.0,400,1500,150,1052,885,167,0.3716614861460313,-0.15887212939721393,-0.15887212939721393
0.01,0.7,0.4,30.0,6.0,400,1500,300,774,652,122,0.4655236037624539,0.5452343713573691,0.4655236037624539
0.01,0.7,0.4,30.0,6.0,400,2500,150,958,802,156,0.055106790904011,0.4416397859088107,0.055106790904011
0.01,0.7,0.4,30.0,6.0,400,2500,300,701,579,122,0.3496225824810682,0.25737324069422424,0.25737324069422424
0.01,0.7,0.4,30.0,6.0,500,750,150,1161,978,183,-0.22166474695684235,-1.5576368668227623,-1.5576368668227623
0.01,0.7,0.4,30.0,6.0,500,750,300,860,717,143,0.023766553379153756,-1.6251133836403102,-1.6251133836403102
0.01,0.7,0.4,30.0,6.0,500,1500,150,1026,864,162,0.05945873061446674,-0.6439655481036354,-0.6439655481036354
0.01,0.7,0.4,30.0,6.0,500,1500,300,764,636,128,0.2674091205814878,0.6879685056876539,0.2674091205814878
0.01,0.7,0.4,30.0,6.0,500,2500,150,931,782,149,-0.0010908300110630436,-1.6564026091524315,-1.6564026091524315
0.01,0.7,0.4,30.0,6.0,500,2500,300,673,558,115,0.19423444915564933,-0.6778421998455936,-0.6778421998455936
0.01,0.7,0.4,30.0,10.0,100,750,150,1397,1181,216,0.5349847537552413,0.8012403924755288,0.5349847537552413
0.01,0.7,0.4,30.0,10.0,100,750,300,1286,1081,205,0.4690946298475459,0.903990451322688,0.4690946298475459
0.01,0.7,0.4,30.0,10.0,100,1500,150,1278,1087,191,0.10851033348148359,0.9857335200452381,0.10851033348148359
0.01,0.7,0.4,30.0,10.0,100,1500,300,1144,967,177,0.2341410341328053,1.0116265590876032,0.2341410341328053
0.01,0.7,0.4,30.0,10.0,100,2500,150,1202,1020,182,0.4389353919852931,0.7149894531058477,0.4389353919852931
0.01,0.7,0.4,30.0,10.0,100,2500,300,1054,889,165,0.5042796459986354,0.7775700463623227,0.5042796459986354
0.01,0.7,0.4,30.0,10.0,200,750,150,1082,919,163,0.3219876659407596,0.7272981036575249,0.3219876659407596
0.01,0.7,0.4,30.0,10.0,200,750,300,886,747,139,0.30557848759115686,0.14029822405551914,0.14029822405551914
0.01,0.7,0.4,30.0,10.0,200,1500,150,962,813,149,0.377345409804081,1.0024679586343235,0.377345409804081
0.01,0.7,0.4,30.0,10.0,200,1500,300,767,647,120,0.6362964896533139,0.8807385650804676,0.6362964896533139
0.01,0.7,0.4,30.0,10.0,200,2500,150,903,758,145,0.3954004880258604,0.3821084384705396,0.3821084384705396
0.01,0.7,0.4,30.0,10.0,200,2500,300,702,584,118,0.6024171673985094,0.5446974962992368,0.5446974962992368
0.01,0.7,0.4,30.0,10.0,400,750,150,1008,855,153,0.2724706785229253,-0.734217824313387,-0.734217824313387
0.01,0.7,0.4,30.0,10.0,400,750,300,738,620,118,0.3593352276325701,-0.00773290072493384,-0.00773290072493384
0.01,0.7,0.4,30.0,10.0,400,1500,150,895,757,138,0.6825627883387276,0.005777501529508373,0.005777501529508373
0.01,0.7,0.4,30.0,10.0,400,1500,300,626,529,97,0.6325493312201037,1.0283689243454102,0.6325493312201037
0.01,0.7,0.4,30.0,10.0,400,2500,150,810,679,131,0.41445839541115453,0.7015072765473909,0.41445839541115453
0.01,0.7,0.4,30.0,10.0,400,2500,300,557,466,91,0.5972315871742996,0.9405729903239409,0.5972315871742996
0.01,0.7,0.4,30.0,10.0,500,750,150,1005,852,153,0.015583918199613944,-1.7281374021613096,-1.7281374021613096
0.01,0.7,0.4,30.0,10.0,500,750,300,704,596,108,0.31118255349461404,-1.7876482794840471,-1.7876482794840471
0.01,0.7,0.4,30.0,10.0,500,1500,150,879,743,136,0.3080368233439353,0.24408447948943104,0.24408447948943104
0.01,0.7,0.4,30.0,10.0,500,1500,300,624,528,96,0.4939346920817885,0.5842838306514783,0.4939346920817885
0.01,0.7,0.4,30.0,10.0,500,2500,150,792,667,125,0.04177438316055774,-0.9920450863581532,-0.9920450863581532
0.01,0.7,0.4,30.0,10.0,500,2500,300,541,454,87,0.2651120788083053,-0.4311222395349424,-0.4311222395349424
0.01,0.7,0.4,30.0,15.0,100,750,150,1362,1152,210,0.757606983010841,0.6631716708372506,0.6631716708372506
0.01,0.7,0.4,30.0,15.0,100,750,300,1243,1046,197,0.6380115275905527,0.7524006237676212,0.6380115275905527
0.01,0.7,0.4,30.0,15.0,100,1500,150,1242,1056,186,0.2536527084913663,0.852434222344119,0.2536527084913663
0.01,0.7,0.4,30.0,15.0,100,1500,300,1104,934,170,0.35394834395163516,0.8150925680945971,0.35394834395163516
0.01,0.7,0.4,30.0,15.0,100,2500,150,1162,985,177,0.4852506370891459,0.8268200514623463,0.4852506370891459
0.01,0.7,0.4,30.0,15.0,100,2500,300,1012,853,159,0.5833896603559069,0.8315535188460466,0.5833896603559069
0.01,0.7,0.4,30.0,15.0,200,750,150,1040,883,157,0.16574279738018172,0.6928801633818512,0.16574279738018172
0.01,0.7,0.4,30.0,15.0,200,750,300,848,715,133,0.19358107664266888,0.22660822416360113,0.19358107664266888
0.01,0.7,0.4,30.0,15.0,200,1500,150,929,786,143,0.33901507716133655,0.8244425300187173,0.33901507716133655
0.01,0.7,0.4,30.0,15.0,200,1500,300,731,617,114,0.5851529201199585,0.6753655063563179,0.5851529201199585
0.01,0.7,0.4,30.0,15.0,200,2500,150,860,725,135,0.3028891055887644,0.5169972312940545,0.3028891055887644
0.01,0.7,0.4,30.0,15.0,200,2500,300,664,557,107,0.5341217076176284,0.48669846305788317,0.48669846305788317
0.01,0.7,0.4,30.0,15.0,400,750,150,950,809,141,0.29944871676958457,-0.48907086366945174,-0.48907086366945174
0.01,0.7,0.4,30.0,15.0,400,750,300,665,562,103,0.37445927682463725,0.09469263901366524,0.09469263901366524
0.01,0.7,0.4,30.0,15.0,400,1500,150,847,716,131,0.6694547928602373,0.31013172214874135,0.31013172214874135
0.01,0.7,0.4,30.0,15.0,400,1500,300,582,496,86,0.5706071410942063,1.0022663383001378,0.5706071410942063
0.01,0.7,0.4,30.0,15.0,400,2500,150,773,650,123,0.4214498611305923,0.9563555551951493,0.4214498611305923
0.01,0.7,0.4,30.0,15.0,400,2500,300,517,436,81,0.5193819020316452,0.8960985972475106,0.5193819020316452
0.01,0.7,0.4,30.0,15.0,500,750,150,942,801,141,0.024736729708688874,-1.6481026918347221,-1.6481026918347221
0.01,0.7,0.4,30.0,15.0,500,750,300,649,552,97,0.1786325318820684,-1.2538203222517972,-1.2538203222517972
0.01,0.7,0.4,30.0,15.0,500,1500,150,830,702,128,0.47072249326677557,0.1306349156135238,0.1306349156135238
0.01,0.7,0.4,30.0,15.0,500,1500,300,572,483,89,0.3263904050355484,0.62526224130972,0.3263904050355484
0.01,0.7,0.4,30.0,15.0,500,2500,150,745,625,120,0.228538267911407,-1.125899561739028,-1.125899561739028
0.01,0.7,0.4,30.0,15.0,500,2500,300,490,411,79,0.26772200069946317,-0.5915357436968884,-0.5915357436968884
0.01,0.7,0.4,30.0,20.0,100,750,150,1352,1145,207,0.7095453849918625,0.7222044354626246,0.7095453849918625
0.01,0.7,0.4,30.0,20.0,100,750,300,1226,1032,194,0.6086721025272046,0.8451039763625054,0.6086721025272046
0.01,0.7,0.4,30.0,20.0,100,1500,150,1232,1050,182,0.21764671262913252,1.0385417301857571,0.21764671262913252
0.01,0.7,0.4,30.0,20.0,100,1500,300,1089,923,166,0.3749905132072317,0.9185333816912225,0.3749905132072317
0.01,0.7,0.4,30.0,20.0,100,2500,150,1157,982,175,0.36822366082032093,0.836857472102634,0.36822366082032093
0.01,0.7,0.4,30.0,20.0,100,2500,300,997,842,155,0.47625674451236777,0.9811617642610652,0.47625674451236777
0.01,0.7,0.4,30.0,20.0,200,750,150,1029,875,154,0.2275224282142326,0.7777056616472469,0.2275224282142326
0.01,0.7,0.4,30.0,20.0,200,750,300,834,703,131,0.24963898467217274,0.06610756959121175,0.06610756959121175
0.01,0.7,0.4,30.0,20.0,200,1500,150,919,779,140,0.413968451605952,1.087092099721841,0.413968451605952
0.01,0.7,0.4,30.0,20.0,200,1500,300,723,613,110,0.6051603262540821,0.9375904467169716,0.6051603262540821
0.01,0.7,0.4,30.0,20.0,200,2500,150,852,717,135,0.35785228916995515,0.5514444737168557,0.35785228916995515
0.01,0.7,0.4,30.0,20.0,200,2500,300,654,549,105,0.5671881079673728,0.6033934412550612,0.5671881079673728
0.01,0.7,0.4,30.0,20.0,400,750,150,942,801,141,0.205347017501295,-0.729059758876598,-0.729059758876598
0.01,0.7,0.4,30.0,20.0,400,750,300,649,549,100,0.3192278459716554,-0.11644350899881112,-0.11644350899881112
0.01,0.7,0.4,30.0,20.0,400,1500,150,835,704,131,0.6904579777124724,-0.17311689828067375,-0.17311689828067375
0.01,0.7,0.4,30.0,20.0,400,1500,300,562,476,86,0.5226061005636475,0.9891965184271121,0.5226061005636475
0.01,0.7,0.4,30.0,20.0,400,2500,150,764,643,121,0.42161264815371446,0.6565548272491156,0.42161264815371446
0.01,0.7,0.4,30.0,20.0,400,2500,300,506,425,81,0.3895279628050767,0.702470816531849,0.3895279628050767
0.01,0.7,0.4,30.0,20.0,500,750,150,930,790,140,0.029518427400349205,-1.6856204763722311,-1.6856204763722311
0.01,0.7,0.4,30.0,20.0,500,750,300,623,530,93,0.14918771067357703,-1.3217090374712708,-1.3217090374712708
0.01,0.7,0.4,30.0,20.0,500,1500,150,813,687,126,0.40448876952813123,-0.207695397470731,-0.207695397470731
0.01,0.7,0.4,30.0,20.0,500,1500,300,543,456,87,0.4839413916551811,0.559616520619222,0.4839413916551811
0.01,0.7,0.4,30.0,20.0,500,2500,150,736,618,118,0.2930064129678665,-1.3888343421399705,-1.3888343421399705
0.01,0.7,0.4,30.0,20.0,500,2500,300,480,403,77,0.18452432631303334,-0.6858293490717411,-0.6858293490717411
0.01,0.7,0.4,35.0,6.0,100,750,150,1604,1340,264,0.44733852687469206,0.01617536944422314,0.01617536944422314
0.01,0.7,0.4,35.0,6.0,100,750,300,1480,1230,250,0.5239363413044572,0.26933496785558336,0.26933496785558336
0.01,0.7,0.4,35.0,6.0,100,1500,150,1462,1234,228,0.14685017366284478,0.2747721444592778,0.14685017366284478
0.01,0.7,0.4,35.0,6.0,100,1500,300,1320,1106,214,0.276362324220165,0.7127217499270632,0.276362324220165
0.01,0.7,0.4,35.0,6.0,100,2500,150,1373,1155,218,0.47982433968019955,0.3354206538759814,0.3354206538759814
0.01,0.7,0.4,35.0,6.0,100,2500,300,1213,1010,203,0.6262719861016772,0.6315721079100352,0.6262719861016772
0.01,0.7,0.4,35.0,6.0,200,750,150,1305,1102,203,0.05168775124341301,-0.0697044478623698,-0.0697044478623698
0.01,0.7,0.4,35.0,6.0,200,750,300,1100,926,174,0.1506429201008333,-0.15130329340716497,-0.15130329340716497
0.01,0.7,0.4,35.0,6.0,200,1500,150,1163,978,185,0.21512398131662763,0.5200392387995816,0.21512398131662763
0.01,0.7,0.4,35.0,6.0,200,1500,300,959,814,145,0.3315721460033474,0.6438193234736752,0.3315721460033474
0.01,0.7,0.4,35.0,6.0,200,2500,150,1095,917,178,0.35996321285580163,-0.2641608110954186,-0.2641608110954186
0.01,0.7,0.4,35.0,6.0,200,2500,300,878,737,141,0.44909613114259384,0.5091501888121662,0.44909613114259384
0.01,0.7,0.4,35.0,6.0,400,750,150,1238,1042,196,0.03118777310062849,-0.6006478507253303,-0.6006478507253303
0.01,0.7,0.4,35.0,6.0,400,750,300,916,771,145,0.24910758466345176,-0.372313573755701,-0.372313573755701
0.01,0.7,0.4,35.0,6.0,400,1500,150,1105,925,180,0.312289023637253,-0.05616063326317149,-0.05616063326317149
0.01,0.7,0.4,35.0,6.0,400,1500,300,805,676,129,0.3765923112289236,0.8514945717493382,0.3765923112289236
0.01,0.7,0.4,35.0,6.0,400,2500,150,987,824,163,0.17798731381833333,0.612095951271711,0.17798731381833333
0.01,0.7,0.4,35.0,6.0,400,2500,300,719,598,121,0.336703173540692,0.5761909420969795,0.336703173540692
0.01,0.7,0.4,35.0,6.0,500,750,150,1225,1032,193,-0.15673144740618447,-1.713074631251758,-1.713074631251758
0.01,0.7,0.4,35.0,6.0,500,750,300,896,747,149,0.05548562505922758,-1.4215799074772562,-1.4215799074772562
0.01,0.7,0.4,35.0,6.0,500,1500,150,1072,903,169,0.05537887342553791,-0.7445474227487295,-0.7445474227487295
0.01,0.7,0.4,35.0,6.0,500,1500,300,792,659,133,0.2314915638186733,0.6227644690644596,0.2314915638186733
0.01,0.7,0.4,35.0,6.0,500,2500,150,971,816,155,-0.156050505343771,-2.114276379040674,-2.114276379040674
0.01,0.7,0.4,35.0,6.0,500,2500,300,695,578,117,0.019477431642950065,-0.6367864626677369,-0.6367864626677369
0.01,0.7,0.4,35.0,10.0,100,750,150,1441,1217,224,0.5600730611930416,0.08506602320442744,0.08506602320442744
0.01,0.7,0.4,35.0,10.0,100,750,300,1320,1109,211,0.5479489360619009,0.34486705567793335,0.34486705567793335
0.01,0.7,0.4,35.0,10.0,100,1500,150,1313,1114,199,0.2596512840192218,0.32347853242618024,0.2596512840192218
0.01,0.7,0.4,35.0,10.0,100,1500,300,1173,989,184,0.37261467717528973,0.7287587214053576,0.37261467717528973
0.01,0.7,0.4,35.0,10.0,100,2500,150,1239,1047,192,0.5518107500089271,0.06343096281876404,0.06343096281876404
0.01,0.7,0.4,35.0,10.0,100,2500,300,1081,907,174,0.7189643884060183,0.27458955863410694,0.27458955863410694
0.01,0.7,0.4,35.0,10.0,200,750,150,1138,966,172,0.2919619095031401,0.4552875935639082,0.2919619095031401
0.01,0.7,0.4,35.0,10.0,200,750,300,922,777,145,0.3288866557278752,0.2212386109436342,0.2212386109436342
0.01,0.7,0.4,35.0,10.0,200,1500,150,1004,844,160,0.46700484580221824,0.6569181354125507,0.46700484580221824
0.01,0.7,0.4,35.0,10.0,200,1500,300,795,669,126,0.6803228803057689,0.8404956063395269,0.6803228803057689
0.01,0.7,0.4,35.0,10.0,200,2500,150,948,795,153,0.5364571344741126,0.23323982750593775,0.23323982750593775
0.01,0.7,0.4,35.0,10.0,200,2500,300,729,606,123,0.6049134567473176,0.7019000702603317,0.6049134567473176
0.01,0.7,0.4,35.0,10.0,400,750,150,1056,895,161,0.3242535788568757,-0.4558154148048395,-0.4558154148048395
0.01,0.7,0.4,35.0,10.0,400,750,300,757,637,120,0.439131005209902,0.18146561009466095,0.18146561009466095
